codigo,descricao
7005202,CUMINHO EM PO
7005301,PIMENTA DO REINO E ALHO EM PO (TEMPERO MISTO EM PO OU EM GRAO)
7005302,TEMPERO MISTO EM PO
7005303,PIMENTA DO REINO EM GRAO E ALHO (TEMPERO MISTO EM PO OU EM GRAO)
7005304,TEMPERO MISTO EM GRAO
7005305,PIMENTA SIRIA
7005401,CALDO DE LEGUMES
7005501,PEIXE EM PO
7005502,KATSUOBUSHI (PEIXE EM PO)
7005601,TEMPERO DE MASSAS
7005701,SAL DIET
7005702,SAL DIETETICO
7005703,SAL IODADO DIET
7005704,SAL IODADO DIETETICO
7005801,TEMPERO DE FEIJAO
7005802,CALDO DE FEIJOADA KNORR
7005901,AMACIANTE DE CARNE
7005902,ZURITA
7006001,FONDOR
7006101,PIMENTA EM PO
7006201,TEMPERO DE OMELETE EM PO
7006202,OMELETE EM PO (TEMPERO)
7006301,MASSA DE PEIXE
7006401,MOLHO DE FUNGHI
7006402,MOLHO DE COGUMELOS
7006501,ERVILHA FRITA EM PO OU GRAO
7006502,ERVILHA EM PO OU GRAO (FRITA)
7006601,FAVA FRITA EM PO OU GRAO
7006602,FAVA PO OU GRAO (FRITA)
7006701,MOLHO DE MILHO VERDE
7006801,MISSO
7006901,SALSA DESIDRATADA
7007001,MOLHO DE PIZZA
7007002,MOLHO PARA PIZZA
7007101,TUCUPI EM CALDO SEM PIMENTA
7007102,CALDO DE TUCUPI SEM PIMENTA
7007201,MOLHO BRANCO
7007301,CALDO DE BACON
7007401,CALDO DE CALABRESA
7007501,CALDO DE QUEIJO
7007502,CREME DE QUEIJO
7007503,MOLHO QUATRO QUEIJOS
7007504,PATE DE QUEIJO
7007505,MOLHO TRES QUEIJOS
7007601,CALDO NAO-ESPECIFICADO
7007602,TEMPERO NAO-ESPECIFICADO EM TABLETE
7007701,CALDO DE PEIXE
7007702,CALDO DE BACALHAU
7007801,CALDO DE CAMARAO
7007802,CAMARAO EM PO
7007901,CALDO DE TOMATE
7008001,MOLHO NAO-ESPECIFICADO
7008101,MOLHO DE ALHO
7008102,EXTRATO DE ALHO
7008201,COALHO
7008202,COAGULANTE LIQUIDO
7008301,TEMPERO EM PO NAO-ESPECIFICADO
7008401,TEMPERO NAO-ESPECIFICADO
7008402,CONDIMENTO NAO-ESPECIFICADO
7008403,TEMPERO CASEIRO NAO-ESPECIFICADO
7008501,SAL AMARGO
7008601,SALVIA EM FOLHA (TEMPERO INDUSTRIALIZADO)
7008701,TOMILHO EM FOLHA (TEMPERO INDUSTRIALIZADO)
7008801,VINAGRE NAO-ESPECIFICADO
7008901,VINAGRE DE ARROZ
7009001,VINAGRE DE MILHO
7009101,GERGELIM EM PO
7009102,GERGELIM EM GRAO
7009201,MOLHO DE PIMENTA
7009301,MOLHO MADEIRA
7009401,MOLHO PARA SALADA
7009501,MOLHO AGRIDOCE
7009601,MOLHO AO SUGO
7009701,MOLHO BARBECUE
7009801,MOLHO DE FRANGO
7009802,TEMPERO DE FRANGO
7009901,MOLHO PARA CARNE
7010001,MOLHO SIRIO
7010101,MOLHO TEMPERADO PARMESAO
7010201,CEBOLINHA DESIDRATADA
7010301,TOMATE SECO
7010302,TOMATE DESIDRATADO
7010401,MAIONESE LIGHT
7010402,MAIONESE COM LIMAO LIGHT
7010403,MAIONESE COM ATUM LIGHT
7010404,MAIONESE COM AZEITONA LIGHT
7010405,MOLHO DE MAIONESE LIGHT
7010406,MAIONESE DE QUALQUER SABOR LIGHT
7010501,MOLHO DE SOJA LIGHT
7010502,NATOR LIGHT
7010503,MOLHO JAPONES LIGHT
7010504,SHOYO LIGHT
7010505,TSUQUEMONO LIGHT
7010506,SAKURO LIGHT
7010601,LEITE DE COCO LIGHT
7010701,TEMPERO DE SALADAS LIGHT
7010702,MOLHO DE SALADAS LIGHT
7010801,MOLHO DE HORTELA LIGHT
7010901,MOLHO DE TOMATE LIGHT
7010902,KETCHUP LIGHT
7010903,CATCHUP LIGHT
7010904,CAT-CHUP LIGHT
7010905,KAT-CHUP LIGHT
7010906,MOLHO REFOGADO DE TOMATE LIGHT
7010907,KETCHUP DIET
7011001,SAL REFINADO LIGHT
7011002,SAL IODADO LIGHT
7011101,CALDO DE CEBOLA
7011201,CALDO DE COSTELA
7011301,CALDO DE MANDIOCA
7011401,COCO EM FLOCOS
7011402,FLOCOS DE COCO
7011501,COAGULANTE LIQUIDO (CLORETO DE MAGNESIO)
7011601,EMUSTAB (EMULSIFICANTE)
7011602,LIGA NEUTRA
7011701,PIMENTA CALABRESA
7011801,TEMPERO SAZON
7011802,SAZON (TEMPERO)
7011803,SAZON
7011901,VINAGRE DE ALCOOL E VINHO (COMPOSTO)
7011902,AGRIN
7012001,CALDO DE ARROZ
7012101,TEMPERO NAO-ESPECIFICADO EM PACOTE
7012201,TEMPERO MISTO LIQUIDO
7012202,TEMPERO LIQUIDO MISTO
7012203,TEMPERO LIQUIDO DE CEBOLA E ALHO
7012204,TEMPERO LIQUIDO COMPLETO
7012301,VINAGRE DE LIMAO
7012401,VINAGRE BALSAMICO
7012501,CALDO DE PERU
7012601,ERVA DOCE (TEMPERO INDUSTRIALIZADO)
7012701,VINAGRE DE MACA ORGANICO
7012801,MOLHO CHIMICHURRI
7012901,MOLHO PESTO
7013001,VINAGRE DE CAMARAO
7013101,LEMON PEPPER (TEMPERO INDUSTRIALIZADO)
7013201,ALECRIM DESIDRATADO
7013301,MOLHO VINAGRETE
7013401,ZAATAR
7013501,SAL MARINHO
7013601,SAL ROSA
7013701,MOLHO DE CHAMPIGNON
7013801,FURIKAKE (TEMPERO JAPONES)
7013901,TEMPERO DE ERVAS FINAS
7014001,WASABI (TEMPERO JAPONES)
7014101,BICARBONATO DE AMONIO
7014201,MOLHO DE BETERRABA
7014301,MOLHO DE CENOURA
7014401,MOLHO DE CHEDDAR
7014501,MOLHO DE ALMEIRAO
7014601,MOLHO DE ALHO PORO ORGANICO
7014701,MOLHO DE RUCULA ORGANICO
7014801,MOLHO DE PEQUI
7014901,MOLHO DE CEBOLA ORGANICA
7015001,MOLHO DE SALSA
7015101,MOLHO DE ESPINAFRE
7100101,FILE MIGNON
7100102,FILE SEM MIGNON
7100103,FILE COM MIGNON
7100104,MIGNON
7100201,CONTRAFILE
7100202,FILE CURTO
7100203,CHULETA COM OSSO (CONTRAFILE)
7100204,FILE ESPECIAL
7100205,BISTECA BOVINA
7100206,CHULETA BOVINA
7100207,PONTA DE CHULETA
7100208,ANCHO (CONTRAFILE DIANTEIRO)
7100209,PORTERHOUSE
7100301,ALCATRA
7100302,ALCATRA BOVINA
7100303,PONTA DE ALCATRA
7100304,ALCATRA COM OSSO
7100305,MIOLO DE ALCATRA
7100401,CHA DE DENTRO
7100402,COXAO MOLE (CHA DE DENTRO)
7100403,COXAO DE DENTRO (CHA DE DENTRO)
7100404,COXAO MOLE
7100501,PATINHO
7100502,CABECA DE LOMBO (CARNE BOVINA)
7100503,BOLA DO PATINHO
7100504,PATINHO COM OSSO
7100601,LAGARTO REDONDO
7100602,LOMBO DOS MOCOS (LAGARTO REDONDO)
7100603,PAULISTA REDONDO
7100604,POSTA BRANCA
7100605,LAGARTO PAULISTA
7100606,TATU (LAGARTO REDONDO)
7100607,PAULISTA
7100608,LOMBO PAULISTA (CARNE BOVINA)
7100701,LAGARTO COMUM
7100702,POSTA VERMELHA
7100703,LAGARTO PLANO
7100704,PAULISTA PLANO
7100705,COXAO DE FORA (LAGARTO COMUM)
7100706,COXAO DURO (LAGARTO COMUM)
7100707,CHA DE FORA
7100708,COXAO DURO
7100709,CHANDANGA BOVINA
7100801,ACEM
7100802,LOMBO BOVINO
7100803,AGULHA (ACEM)
7100804,ACEM COM OSSO
7100805,LOMBO BOVINO COM OSSO
7100806,AGULHA COM OSSO
7100807,PONTA DE AGULHA
7100808,MIOLO DE ACEM
7100809,MIOLO DE AGULHA
7100810,AGULHA SEM OSSO
7100901,PA
7100902,PONTA DA PA
7100903,POSTA GORDA
7100904,MIOLO DA PA
7100905,PALETA
7100906,CRUZ MACHADO
7100907,PALETA COM OSSO
7100908,PA COM OSSO
7100909,MIOLO DE PALETA
7100910,MIOLO DA PALETA
7100911,PA SEM OSSO
7100912,BOLA DA PA
7101001,MUSCULO BOVINO
7101002,MUSCULO DA PA
7101003,MUSCULO DO TRASEIRO
7101004,GARRAO
7101005,MUSCULO DO DIANTEIRO
7101006,CHAMBARIL
7101007,CARNE DE PESCOCO
7101008,MARICA
7101009,CARNE MARICA BOVINA
7101010,CARNE DE VAZIO
7101011,VAZIO (CARNE BOVINA)
7101012,CARNE BOVINA DO VAZIO
7101013,MUSCULO COM OSSO
7101014,OSSOBUCO
7101101,PEITO BOVINO
7101102,PONTA DE PEITO
7101103,MIOLO DE PEITO BOVINO
7101201,CAPA DE FILE
7101202,FRALDINHA (CAPA DE FILE)
7101203,ABA DE FILE
7101204,CAPA DE CONTRAFILE
7101205,CAPA DE MIGNON
7101206,CAPA DE BISTECA BOVINA
7101301,COSTELA BOVINA
7101302,CARNE CHUPA MOLHO
7101303,MATAMBRE
7101304,PONTA DE COSTELA
7101305,COSTELA DE BOI
7101401,CARNE MOIDA DE PRIMEIRA
7101402,GUIZADO (CARNE MOIDA DE PRIMEIRA)
7101501,CARNE MOIDA DE SEGUNDA
7101502,GUIZADO (CARNE MOIDA DE SEGUNDA)
7101601,CARNE BOVINA DE PRIMEIRA
7101602,CARNE BOVINA DE PRIMEIRA COM OSSO
7101701,CARNE BOVINA DE SEGUNDA
7101702,ALCATRINHA COM OSSO (DIANTEIRO DE SEGUNDA)
7101703,CARNE BOVINA COM OSSO NAO-ESPECIFICADA
7101704,JACARE (CARNE BOVINA DE SEGUNDA C/ OSSO)
7101705,CONTRA FILE DE SEGUNDA
7101706,FILE DE SEGUNDA
7101707,ALCATRINHA
7101708,CARNE BOVINA DE SEGUNDA COM OSSO
7101801,VISCERA BOVINA NAO-ESPECIFICADA
7101802,FRESSURA BOVINA NAO-ESPECIFICADA
7101803,FRISSURA BOVINA NAO-ESPECIFICADA
7101804,FISSURA BOVINA NAO-ESPECIFICADA
7101805,MIUDO BOVINO NAO-ESPECIFICADO
7101806,PANELADA (VISCERAS BOVINAS NAO-ESPECIFICADAS)
7101901,CORACAO BOVINO
7102001,RIM BOVINO
7102101,PULMAO BOVINO
7102102,BOFE BOVINO
7102103,BOBO BOVINO
7102201,MIOLO BOVINO
7102301,BUCHO BOVINO
7102302,ESTOMAGO BOVINO
7102303,CUALHEIRA BOVINA
7102304,BUCHADA BOVINA
7102401,TRIPA BOVINA
7102402,DOBRADINHA FRESCA
7102403,FATO BOVINO
7102404,FATO CAPRINO
7102405,MONDONGO (TRIPA BOVINA)
7102501,FIGADO BOVINO
7102502,FIGADO DE BOI
7102601,CUPIM
7102602,CUPIM BOVINO
7102701,LINGUA BOVINA
7102801,RABADA BOVINA
7102802,RABO BOVINO
7102901,TESTICULO BOVINO
7103001,CABECA BOVINA
7103002,CASCO BOVINO (FRONTAL DA CABECA)
7103003,FRONTAL DA CABECA (CASCO BOVINO)
7103101,MOCOTO BOVINO
7103102,PE BOVINO
7103103,CORREDOR BOVINO
7103104,BRACO BOVINO
7103105,MAO BOVINA
7103106,PERNA BOVINA
7103107,MAO DE VACA
7103108,CANELA BOVINA
7103201,OSSO BOVINO
7103202,OSSADA BOVINA
7103301,CARRE
7103302,CHULETA SUINA
7103303,COSTELETA SUINA
7103304,PALETA SUINA
7103305,BISTECA SUINA
7103306,PA SUINA
7103401,PERNIL SUINO
7103402,COXAO SUINO
7103403,QUARTO SUINO
7103501,COSTELA SUINA
7103502,COSTELINHA SUINA
7103503,COSTELA DE PORCO
7103504,COSTELINHA DE PORCO
7103601,CARNE SUINA COM OSSO NAO-ESPECIFICADA
7103701,LOMBO SUINO
7103702,LOMBINHO SUINO
7103703,LOMBO SUINO RECHEADO E TEMPERADO
7103704,COPA SUINA
7103705,FILE MIGNON SUINO
7103801,TOUCINHO
7103802,TOUCINHO FRESCO
7103803,TOUCINHO DE TORRESMO
7103804,PELE SUINA FRESCA
7103901,VISCERA SUINA NAO-ESPECIFICADA
7103902,FRESSURA SUINA NAO-ESPECIFICADA
7103903,MIUDO SUINO NAO-ESPECIFICADO
7103904,FRISSURA SUINA NAO-ESPECIFICADA
7103905,FISSURA SUINA NAO-ESPECIFICADA
7103906,ARRASTO SUINO NAO-ESPECIFICADO
7103907,SARAPATEL SUINO FRESCO
7104001,CORACAO SUINO
7104101,CARNE SUINA NAO-ESPECIFICADA
7104102,CARNE DE PORCO NAO ESPECIFICADA
7104201,BOFE SUINO
7104202,PULMAO SUINO
7104301,CARNE MOIDA NAO-ESPECIFICADA
7104302,GUIZADO (CARNE MOIDA NAO-ESPECIFICADA)
7104401,BUCHO SUINO
7104402,ESTOMAGO SUINO
7104501,TRIPA SUINA
7104502,FATO SUINO
7104601,FIGADO SUINO
7104701,LINGUA SUINA
7104801,RABO SUINO
7104802,RABINHO SUINO
7104901,CABECA SUINA
7104902,CABECA DE PORCO
7105001,ORELHA SUINA FRESCA
7105101,SANGUE SUINO
7105102,SANGUE COAGULADO SUINO
7105103,SARRABULHO
7105104,SANGUE SUINO COAGULADO
7105201,OSSO SUINO
7105202,OSSADA SUINA
7105203,MOCOTO SUINO
7105204,CARCACA SUINA
7105301,PORCO VIVO
7105302,SUINO VIVO
7105401,CARNE DE CABRITO
7105402,CARNE DE BODE
7105403,CARNE CAPRINA
7105404,COSTELA DE BODE
7105405,CARNE DE CAPRINO
7105501,CABRITO VIVO
7105502,BODE VIVO
7105601,CARNE DE CARNEIRO
7105602,CARNE DE OVELHA
7105603,COSTELA DE CARNEIRO
7105604,COXAO DE CARNEIRO
7105605,CARNE OVINA
7105606,PALETA DE CARNEIRO
7105607,PERNIL DE CARNEIRO
7105608,DIANTEIRO DE CARNEIRO
7105701,CARNEIRO VIVO
7105702,OVELHA VIVA
7105801,MOCOTO DE CAPRINO
7105901,CHA BOVINA NAO-ESPECIFICADA
7106001,CARNE SUINA DE PRIMEIRA NAO-ESPECIFICADA
7106101,COSTELA NAO-ESPECIFICADA
7106201,PE DE CAPRINO
7106301,PERNIL NAO-ESPECIFICADO
7106401,LAGARTO BOVINO NAO-ESPECIFICADO
7106402,LAGARTO RECHEADO
7106501,ALCATRA SUINA
7106601,TANAJURA
7106701,OUTROS ANIMAIS VIVOS
7106702,VEADO VIVO
7106703,PACA VIVA
7106704,TATU VIVO
7106705,COELHO VIVO
7106706,LEBRE VIVA
7106707,PREA VIVA
7106708,CUTIA VIVA
7106709,MACACO VIVO
7106801,CARNE SUINA SEM OSSO NAO-ESPECIFICADA
7106802,CARNE SUINA EM BIFE
7106901,PASSARINHA BOVINA
7106902,BACO BOVINO
7107001,PASSARINHA SUINA
7107002,BACO SUINO
7107101,BRAJOLA
7107102,BRACHOLA
7107103,BIFE ROLE CRU
7107104,ROLETA
7107201,BUCHO DE CARNEIRO
7107202,BUCHADA DE CARNEIRO
7107203,ESTOMAGO DE CARNEIRO
7107204,BUCHADA DE BODE
7107205,BUCHO DE BODE
7107301,LIMPEZA DE CARNE BOVINA
7107302,APARA DE CARNE BOVINA
7107303,MUXIBA (GORDURA BOVINA)
7107304,GORDURA BOVINA
7107305,XAXADO BOVINO
7107401,BUCHO NAO-ESPECIFICADO
7107402,BUCHADA NAO-ESPECIFICADA
7107501,SUA SUINA
7107502,ASSUA SUINA
7107601,CARNE DE OUTROS ANIMAIS
7107602,CARNE DE VEADO
7107603,CARNE DE PACA
7107604,CARNE DE TATU
7107605,CARNE DE COELHO
7107606,CARNE DE LEBRE
7107607,CARNE DE PREA
7107608,CARNE DE CAVALO
7107609,CARNE DE ANTA
7107610,FIGADO DE CARNEIRO
7107611,CARNE DE JACARE
7107612,CARNE DE CUTIA
7107613,CARNE DE JACARE SALGADA
7107614,CARNE DE PORCO SILVESTRE
7107615,CARNE DE CAPIVARA
7107616,CARNE DE MACACO
7107617,CARNE DE COTIA
7107619,CARNE DE QUEIXADA
7107620,CARNE DE COBRA JIBOIA
7107621,CARNE DE PORCO DO MATO
7107622,CARNE DE JABUTI
7107623,CARNE DE PREGUICA
7107624,CARNE DE TAMANDUA
7107625,CARNE DE CUTIARA
7107701,CARNE DE BUFALO
7107801,CARNE DE PRIMEIRA NAO-ESPECIFICADA
7107802,CARNE DE PRIMEIRA COM OSSO NAO-ESPECIFICADA
7107803,BISTECA NAO-ESPECIFICADA
7107804,CHULETA NAO-ESPECIFICADA
7107805,FILE NAO-ESPECIFICADO
7107806,COXAO NAO-ESPECIFICADO
7107901,KIT DE CARNE DE CHURRASCO
7107902,CARNE DE CHURRASCO (KIT)
7108001,ESTOMAGO NAO-ESPECIFICADO
7108101,VISCERA DE CARNEIRO
7108102,FRESSURA DE CARNEIRO
7108103,MIUDO DE CARNEIRO
7108104,FRISSURA DE CARNEIRO
7108105,FISSURA DE CARNEIRO
7108106,FISSURA DE BODE
7108107,MIUDO DE BODE NAO-ESPECIFICADO
7108201,NARIZ SUINO
7108301,PE SUINO FRESCO
7108302,JOELHO SUINO
7108303,PE DE PORCO FRESCO
7108401,PORCO OU LEITAO MORTO EVISCERADO
7108402,LEITAO MORTO EVISCERADO
7108403,SUINO MORTO EVISCERADO
7108404,PORCO ABATIDO
7108501,APARA DE CARNE SUINA
7108502,LIMPEZA DE CARNE SUINA
7108601,GARGANTA BOVINA
7108701,CABECA DE BODE
7108702,CABECA DE CARNEIRO
7108703,CABECA CAPRINA
7108801,CARNE DE TERNEIRO NAO-NASCIDO
7108901,CARNE NAO-ESPECIFICADA
7108902,CARNE EM BIFE
7109001,CARNE BOVINA SEM OSSO NAO-ESPECIFICADA
7109101,CARNE BOVINA NAO-ESPECIFICADA
7109201,BACO NAO-ESPECIFICADO
7109301,SANGUE DE CARNEIRO
7109401,BODE ABATIDO
7109501,BOFE NAO-ESPECIFICADO
7109601,RIM DE BODE
7109701,RIM SUINO
7109801,BOFE DE CAPRINO
7109802,PULMAO DE CAPRINO
7109901,RIM NAO-ESPECIFICADO
7110001,APARA NAO-ESPECIFICADA
7110101,CARNE COM OSSO NAO-ESPECIFICADA
7110201,CARNE BOVINA DE TERCEIRA
7110301,CORACAO DE CAPRINO
7110401,ORELHA CAPRINA FRESCA
7110501,CARNE SUINA DE SEGUNDA NAO-ESPECIFICADA
7110502,MUSCULO SUINO
7110601,LOMBO NAO-ESPECIFICADO
7110701,CARNE MOIDA DE TERCEIRA
7110702,GUIZADO (CARNE MOIDA DE TERCEIRA)
7110801,MUSCULO NAO-ESPECIFICADO
7110901,OSSO NAO-ESPECIFICADO
7110902,OSSADA NAO-ESPECIFICADA
7111001,CARNE DE TERCEIRA NAO-ESPECIFICADA
7111101,CARNE SEM OSSO NAO-ESPECIFICADA
7111201,CARNE DE SEGUNDA SEM OSSO NAO-ESPECIFICADA
7111202,CARNE DE SEGUNDA NAO-ESPECIFICADA
7111301,FILE MIGNON ORGANICO
7111302,FILE SEM MIGNON ORGANICO
7111303,FILE COM MIGNON ORGANICO
7111304,MIGNON ORGANICO
7111401,CONTRAFILE ORGANICO
7111402,FILE CURTO ORGANICO
7111403,CHULETA COM OSSO (CONTRAFILE) ORGANICA
7111404,FILE ESPECIAL ORGANICO
7111405,BISTECA ORGANICA
7111406,CHULETA ORGANICA
7111407,PONTA DE CHULETA ORGANICA
7111501,ALCATRA ORGANICA
7111502,PONTA DE PATINHO ORGANICA
7111503,MAMINHA ORGANICA
7111504,PICANHA ORGANICA
7111505,CHAPEU DE BISPO (MAMINHA) ORGANICO
7111506,ALCATRA BOVINA ORGANICA
7111507,PONTA DE ALCATRA ORGANICA
7111508,ALCATRA COM OSSO ORGANICA
7111509,MIOLO DE ALCATRA ORGANICO
7111601,CHA DE DENTRO ORGANICA
7111602,COXAO MOLE (CHA DE DENTRO) ORGANICO
7111603,COXAO DE DENTRO (CHA DE DENTRO) ORGANICO
7111701,PATINHO ORGANICO
7111702,CABECA DE LOMBO (CARNE BOVINA) ORGANICA
7111703,BOLA DO PATINHO ORGANICA
7111704,PATINHO COM OSSO ORGANICO
7111801,LAGARTO REDONDO ORGANICO
7111802,LOMBO DOS MOCOS (LAGARTO REDONDO) ORGANICO
7111803,PAULISTA REDONDO ORGANICO
7111804,POSTA BRANCA ORGANICA
7111805,LAGARTO PAULISTA ORGANICO
7111806,TATU (LAGARTO REDONDO) ORGANICO
7111807,PAULISTA ORGANICO
7111808,LOMBO PAULISTA (CARNE BOVINA) ORGANICO
7111901,LAGARTO COMUM ORGANICO
7111902,POSTA VERMELHA ORGANICA
7111903,LAGARTO PLANO ORGANICO
7111904,PAULISTA PLANO ORGANICO
7111905,COXAO DE FORA (LAGARTO COMUM) ORGANICO
7111906,COXAO DURO (LAGARTO COMUM) ORGANICO
7111907,CHA DE FORA ORGANICA
7112001,CARNE BOVINA DE PRIMEIRA ORGANICA
7112002,CARNE BOVINA DE PRIMEIRA COM OSSO ORGANICA
7112101,PANCETA SUINA
7112201,PEIXINHO (LAGARTO DO BRACO)
7112301,SANGUE BOVINO
7112401,SUA BOVINA
7112501,MAMINHA
7112502,CHAPEU DE BISPO (MAMINHA)
7112601,PICANHA
7112701,FILE DUPLO
7112801,FILE AMERICANO
7112901,CABECA DE PACA
7113001,PICANHA SUINA
7113101,PELE BOVINA FRESCA
7113201,FIGADO NAO ESPECIFICADO
7113301,MEDALHAO BOVINO
7113401,MEDALHAO SUINO
7113501,RETALHO DE CARNE BOVINA
7113601,BARRIGA DE PORCO
7113701,KAFTA NAO ESPECIFICADA
7113801,FRALDINHA SUINA
7113901,PATINHO SUINO
7114001,BOI ABATIDO
7114101,CARNE MOIDA LIGHT
7114201,CARNE MOIDA ORGANICA
7114301,CARNE DE JAVALI
7114401,COSTELA E LOMBO SUINO
7114501,PE E ORELHA SUINA
7114601,RETALHO DE PORCO
7114701,PE E RABO NAO ESPECIFICADOS
7114801,RETALHO DE PERNIL
7114901,RETALHO DE COSTELA
7115001,MOCOTO NAO ESPECIFICADO
7115101,TRIPA NAO ESPECIFICADA
7200101,PEIXE INTEIRO DE MAR NAO-ESPECIFICADO
7200201,PEIXE EM POSTAS DE MAR NAO-ESPECIFICADO
7200301,PEIXE EM FILE FRESCO DE MAR NAO-ESPECIFICADO
7200401,PEIXE SALGADO DE MAR NAO-ESPECIFICADO
7200501,PEIXE EM FILE CONGELADO DE MAR NAO-ESPECIFICADO
7201101,PEIXE INTEIRO ANCHOVA
7201102,PEIXE INTEIRO ENCHOVA
7201103,PEIXE INTEIRO ANCHOVETA
7201104,PEIXE INTEIRO ENCHOVINHA
7201105,PEIXE INTEIRO ANCHOVA BAETA
7201106,PEIXE INTEIRO ENCHOVA BAETA
7201107,PEIXE INTEIRO ENCHOVETA
7201108,PEIXE INTEIRO ANCHOVINHA
7201109,PEIXE INTEIRO CHAMA CHUVA
7201201,PEIXE EM POSTAS ANCHOVA
7201301,PEIXE EM FILE FRESCO ANCHOVA
7201401,PEIXE SALGADO ANCHOVA
7201501,PEIXE EM FILE CONGELADO ANCHOVA
7202101,PEIXE INTEIRO BADEJO
7202102,PEIXE INTEIRO BADEJO BRANCO
7202103,PEIXE INTEIRO BADEJO FERRO
7202104,PEIXE INTEIRO BADEJO PRETO
7202105,PEIXE INTEIRO BADEJO MIRA
7202106,PEIXE INTEIRO BADEJO SALTAO
7202107,PEIXE INTEIRO BADEJO BICUDO
7202108,PEIXE INTEIRO BADEJO SABAO
7202109,PEIXE INTEIRO MIRA
7202110,PEIXE INTEIRO BADEJETE
7202201,PEIXE EM POSTAS BADEJO
7202301,PEIXE EM FILE FRESCO BADEJO
7202401,PEIXE SALGADO BADEJO
7202501,PEIXE EM FILE CONGELADO BADEJO
7203101,PEIXE INTEIRO CORVINA
7203102,PEIXE INTEIRO CORVINA RISCADA
7203103,PEIXE INTEIRO CORVINA DE LISTA
7203104,PEIXE INTEIRO CORVINA BRASILEIRA
7203105,PEIXE INTEIRO CORVINA BACALHAU
7203106,PEIXE INTEIRO CORVINA DE LINHA
7203107,PEIXE INTEIRO CUCURUCA
7203108,PEIXE INTEIRO CURUCA
7203109,PEIXE INTEIRO CURURUCA
7203110,PEIXE INTEIRO CHORA CHORA
7203111,PEIXE INTEIRO CURURUQUIRA
7203112,PEIXE INTEIRO CORVINOTA
7203113,PEIXE INTEIRO DENTUDA
7203201,PEIXE EM POSTAS CORVINA
7203301,PEIXE EM FILE FRESCO CORVINA
7203401,PEIXE SALGADO CORVINA
7203501,PEIXE EM FILE CONGELADO CORVINA
7203901,PEIXE CORVINA (FORMA DE COMERCIALIZACAO NAO-DISCRIMINADA)
7204101,PEIXE INTEIRO CASTANHA
7204201,PEIXE EM POSTAS CASTANHA
7204301,PEIXE EM FILE FRESCO CASTANHA
7204401,PEIXE SALGADO CASTANHA
7204501,PEIXE EM FILE CONGELADO CASTANHA
7204901,PEIXE CASTANHA (FORMA DE COMERCIALIZACAO NAO-DISCRIMINADA)
7205101,PEIXE INTEIRO CAVALINHA
7205102,PEIXE INTEIRO CAVALINHA DO NORTE
7205103,PEIXE INTEIRO CARAPAU
7205104,PEIXE INTEIRO LANCETA
7205201,PEIXE EM POSTAS CAVALINHA
7205301,PEIXE EM FILE FRESCO CAVALINHA
7205401,PEIXE SALGADO CAVALINHA
7205501,PEIXE EM FILE CONGELADO CAVALINHA
7206101,PEIXE INTEIRO CHICHARRO
7206102,PEIXE INTEIRO CHICHARRO PINTADO
7206103,PEIXE INTEIRO CHICHARRO BRANCO
7206104,PEIXE INTEIRO CHICHARRO CARAPAU
7206105,PEIXE INTEIRO CHICHARRO ALAMARIM
7206106,PEIXE INTEIRO CHICHARRO OLHO GRANDE
7206107,PEIXE INTEIRO CHICHARRO CALABAR
7206108,PEIXE INTEIRO CHICHARRO CAVALA
7206109,PEIXE INTEIRO SUREL
7206110,PEIXE INTEIRO CAVALINHA DE REIS (CHICHARRO)
7206201,PEIXE EM POSTAS CHICHARRO
7206301,PEIXE EM FILE FRESCO CHICHARRO
7206401,PEIXE SALGADO CHICHARRO
7206501,PEIXE EM FILE CONGELADO CHICHARRO
7207101,PEIXE INTEIRO RAIA
7207102,PEIXE INTEIRO ARRAIA
7207103,PEIXE INTEIRO GUITARRA
7207104,PEIXE INTEIRO RAIA CARIMBADA
7207105,PEIXE INTEIRO RAIA VIOLA
7207106,PEIXE INTEIRO ARRAIA CHITA
7207107,PEIXE INTEIRO RAIA LIXA
7207108,PEIXE INTEIRO VIOLA
7207109,PEIXE INTEIRO ARRAIA PREGO
7207110,PEIXE INTEIRO ARRAIA VIOLA
7207111,PEIXE INTEIRO RAIA PREGO
7207112,PEIXE INTEIRO CACAO VIOLA
7207113,PEIXE INTEIRO ARRAIA AMARELA
7207114,PEIXE INTEIRO RAIA CHITA
7207115,PEIXE INTEIRO RAIA AMARELA
7207116,PEIXE INTEIRO ARRAIA LIXA
7207117,PEIXE INTEIRO ARRAIA BORBOLETA
7207118,PEIXE INTEIRO RAIA MANTEIGA
7207119,PEIXE INTEIRO RAIA BORBOLETA
7207120,PEIXE INTEIRO ARRAIA MANTEIGA
7207121,PEIXE INTEIRO ARRAIA CARIMBADA
7207122,PEIXE INTEIRO TICONHA
7207123,PEIXE INTEIRO ARRAIA ARARA
7207124,PEIXE INTEIRO RAIA PINTADA
7207125,PEIXE INTEIRO RAIA ARARA
7207126,PEIXE INTEIRO ARRAIA PINTADA
7207127,PEIXE INTEIRO JABIRETE
7207128,PEIXE INTEIRO BORBOLETA
7207129,PEIXE INTEIRO NARINARI
7207130,PEIXE INTEIRO JABIBIRETE
7207201,PEIXE EM POSTAS RAIA
7207301,PEIXE EM FILE FRESCO RAIA
7207302,PEIXE EM FILE FRESCO VIOLA
7207401,PEIXE SALGADO RAIA
